# Simulation 6 (Up to date)
# 13481 data points written for 4 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#   Recovery device deployment at high speed (110 ft/s)
#   Forward end of airframe is open (radius is > 0):  "Transition"
#
# Time (s),Longitudinal moment of inertia (kg·m²),Corrective moment coefficient (),Damping moment coefficient (​)
335.561,0.049,1.564e5,0.142
335.611,0.049,1.563e5,0.141
335.661,0.049,1.563e5,0.142
335.711,0.049,1.563e5,0.142
335.761,0.049,1.562e5,0.142
335.811,0.049,1.562e5,0.142
335.861,0.049,1.562e5,0.142
335.911,0.049,1.561e5,0.141
335.961,0.049,1.561e5,0.141
336.011,0.049,1.561e5,0.141
336.061,0.049,1.561e5,0.141
336.111,0.049,1.56e5,0.141
336.161,0.049,1.56e5,0.141
336.211,0.049,1.56e5,0.141
336.261,0.049,1.559e5,0.141
336.311,0.049,1.559e5,0.141
336.361,0.049,1.559e5,0.141
336.411,0.049,1.558e5,0.141
336.461,0.049,1.558e5,0.142
336.511,0.049,1.558e5,0.142
336.561,0.049,1.557e5,0.142
336.611,0.049,1.557e5,0.142
336.661,0.049,1.557e5,0.142
336.711,0.049,1.557e5,0.142
336.761,0.049,1.556e5,0.142
336.811,0.049,1.556e5,0.142
336.861,0.049,1.556e5,0.142
336.911,0.049,1.555e5,0.142
336.961,0.049,1.555e5,0.142
337.011,0.049,1.555e5,0.142
337.061,0.049,1.554e5,0.142
337.111,0.049,1.554e5,0.142
337.161,0.049,1.554e5,0.142
337.211,0.049,1.553e5,0.142
337.261,0.049,1.553e5,0.142
337.311,0.049,1.553e5,0.142
337.361,0.049,1.552e5,0.142
337.411,0.049,1.552e5,0.142
337.461,0.049,1.552e5,0.142
337.511,0.049,1.552e5,0.142
337.561,0.049,1.551e5,0.142
337.611,0.049,1.551e5,0.142
337.661,0.049,1.551e5,0.142
337.711,0.049,1.55e5,0.142
337.761,0.049,1.55e5,0.142
337.811,0.049,1.55e5,0.142
337.861,0.049,1.549e5,0.142
337.911,0.049,1.549e5,0.142
337.961,0.049,1.549e5,0.142
338.011,0.049,1.548e5,0.142
338.061,0.049,1.548e5,0.142
338.111,0.049,1.548e5,0.142
338.161,0.049,1.547e5,0.142
338.211,0.049,1.547e5,0.142
338.261,0.049,1.547e5,0.142
338.311,0.049,1.547e5,0.142
338.361,0.049,1.546e5,0.142
338.411,0.049,1.546e5,0.142
338.461,0.049,1.546e5,0.143
338.511,0.049,1.545e5,0.143
338.561,0.049,1.545e5,0.143
338.611,0.049,1.545e5,0.143
338.661,0.049,1.544e5,0.143
338.711,0.049,1.544e5,0.143
338.761,0.049,1.544e5,0.143
338.811,0.049,1.543e5,0.143
338.861,0.049,1.543e5,0.143
338.911,0.049,1.543e5,0.142
338.961,0.049,1.543e5,0.142
339.011,0.049,1.542e5,0.142
339.061,0.049,1.542e5,0.143
339.111,0.049,1.542e5,0.142
339.161,0.049,1.541e5,0.142
339.211,0.049,1.541e5,0.143
339.261,0.049,1.541e5,0.143
339.311,0.049,1.54e5,0.142
339.361,0.049,1.54e5,0.142
339.411,0.049,1.54e5,0.142
339.461,0.049,1.539e5,0.142
339.511,0.049,1.539e5,0.142
339.561,0.049,1.539e5,0.142
339.611,0.049,1.539e5,0.143
339.661,0.049,1.538e5,0.143
339.711,0.049,1.538e5,0.143
339.761,0.049,1.538e5,0.143
339.811,0.049,1.537e5,0.143
339.861,0.049,1.537e5,0.143
339.911,0.049,1.537e5,0.143
339.961,0.049,1.536e5,0.143
340.011,0.049,1.536e5,0.143
340.061,0.049,1.536e5,0.143
340.111,0.049,1.535e5,0.143
340.161,0.049,1.535e5,0.143
340.211,0.049,1.535e5,0.143
340.261,0.049,1.534e5,0.143
340.311,0.049,1.534e5,0.143
340.361,0.049,1.534e5,0.143
340.411,0.049,1.534e5,0.143
340.461,0.049,1.533e5,0.143
340.511,0.049,1.533e5,0.143
340.561,0.049,1.533e5,0.143
340.611,0.049,1.532e5,0.143
340.661,0.049,1.532e5,0.142
340.711,0.049,1.532e5,0.143
340.761,0.049,1.531e5,0.143
340.811,0.049,1.531e5,0.143
340.861,0.049,1.531e5,0.143
340.911,0.049,1.53e5,0.143
340.961,0.049,1.53e5,0.143
341.011,0.049,1.53e5,0.143
341.061,0.049,1.53e5,0.143
341.111,0.049,1.529e5,0.143
341.161,0.049,1.529e5,0.143
341.211,0.049,1.529e5,0.143
341.261,0.049,1.528e5,0.143
341.311,0.049,1.528e5,0.143
341.361,0.049,1.528e5,0.143
341.411,0.049,1.527e5,0.143
341.461,0.049,1.527e5,0.143
341.511,0.049,1.527e5,0.143
341.561,0.049,1.526e5,0.143
341.611,0.049,1.526e5,0.143
341.661,0.049,1.526e5,0.143
341.711,0.049,1.526e5,0.143
341.761,0.049,1.525e5,0.143
341.811,0.049,1.525e5,0.142
341.861,0.049,1.525e5,0.142
341.911,0.049,1.524e5,0.143
341.961,0.049,1.524e5,0.143
342.011,0.049,1.524e5,0.143
342.061,0.049,1.523e5,0.143
342.111,0.049,1.523e5,0.143
342.161,0.049,1.523e5,0.143
342.211,0.049,1.522e5,0.143
342.261,0.049,1.522e5,0.143
342.311,0.049,1.522e5,0.143
342.361,0.049,1.522e5,0.143
342.411,0.049,1.521e5,0.143
342.461,0.049,1.521e5,0.143
342.511,0.049,1.521e5,0.143
342.561,0.049,1.52e5,0.143
342.611,0.049,1.52e5,0.143
342.661,0.049,1.52e5,0.143
342.711,0.049,1.519e5,0.143
342.761,0.049,1.519e5,0.143
342.811,0.049,1.519e5,0.143
342.861,0.049,1.519e5,0.144
342.911,0.049,1.518e5,0.144
342.961,0.049,1.518e5,0.144
343.011,0.049,1.518e5,0.144
343.061,0.049,1.517e5,0.144
343.111,0.049,1.517e5,0.144
343.161,0.049,1.517e5,0.144
343.211,0.049,1.516e5,0.144
343.261,0.049,1.516e5,0.144
343.311,0.049,1.516e5,0.144
343.361,0.049,1.515e5,0.144
343.411,0.049,1.515e5,0.144
343.461,0.049,1.515e5,0.144
343.511,0.049,1.515e5,0.144
343.561,0.049,1.514e5,0.143
343.611,0.049,1.514e5,0.143
343.661,0.049,1.514e5,0.143
343.711,0.049,1.513e5,0.143
343.761,0.049,1.513e5,0.143
343.811,0.049,1.513e5,0.143
343.861,0.049,1.512e5,0.143
343.911,0.049,1.512e5,0.143
343.961,0.049,1.512e5,0.143
344.011,0.049,1.511e5,0.143
344.061,0.049,1.511e5,0.143
344.111,0.049,1.511e5,0.143
344.161,0.049,1.511e5,0.143
344.211,0.049,1.51e5,0.143
344.261,0.049,1.51e5,0.143
344.311,0.049,1.51e5,0.143
344.361,0.049,1.509e5,0.143
344.411,0.049,1.509e5,0.143
344.461,0.049,1.509e5,0.143
344.511,0.049,1.508e5,0.143
344.561,0.049,1.508e5,0.143
344.611,0.049,1.508e5,0.143
344.661,0.049,1.507e5,0.143
344.711,0.049,1.507e5,0.143
344.761,0.049,1.507e5,0.143
344.811,0.049,1.507e5,0.143
344.861,0.049,1.506e5,0.144
344.911,0.049,1.506e5,0.144
344.961,0.049,1.506e5,0.144
345.011,0.049,1.505e5,0.144
345.061,0.049,1.505e5,0.144
345.111,0.049,1.505e5,0.144
345.161,0.049,1.504e5,0.144
345.211,0.049,1.504e5,0.144
345.261,0.049,1.504e5,0.144
345.311,0.049,1.504e5,0.144
345.361,0.049,1.503e5,0.144
345.411,0.049,1.503e5,0.143
345.461,0.049,1.503e5,0.143
345.511,0.049,1.502e5,0.143
345.561,0.049,1.502e5,0.143
345.611,0.049,1.502e5,0.144
345.661,0.049,1.501e5,0.144
345.711,0.049,1.501e5,0.144
345.761,0.049,1.501e5,0.145
345.811,0.049,1.5e5,0.145
345.861,0.049,1.5e5,0.145
345.911,0.049,1.5e5,0.145
345.961,0.049,1.5e5,0.145
346.011,0.049,1.499e5,0.146
346.061,0.049,1.499e5,0.146
346.111,0.049,1.499e5,0.146
346.161,0.049,1.498e5,0.145
346.211,0.049,1.498e5,0.145
346.261,0.049,1.498e5,0.145
346.311,0.049,1.497e5,0.145
346.361,0.049,1.497e5,0.145
346.411,0.049,1.497e5,0.145
346.461,0.049,1.497e5,0.145
346.511,0.049,1.496e5,0.144
346.561,0.049,1.496e5,0.145
346.611,0.049,1.496e5,0.145
346.661,0.049,1.495e5,0.145
346.711,0.049,1.495e5,0.145
346.761,0.049,1.495e5,0.145
346.811,0.049,1.494e5,0.145
346.861,0.049,1.494e5,0.145
346.911,0.049,1.494e5,0.145
346.961,0.049,1.493e5,0.145
347.011,0.049,1.493e5,0.145
347.061,0.049,1.493e5,0.145
347.111,0.049,1.493e5,0.145
347.161,0.049,1.492e5,0.145
347.211,0.049,1.492e5,0.145
347.261,0.049,1.492e5,0.145
347.311,0.049,1.491e5,0.145
347.361,0.049,1.491e5,0.145
347.411,0.049,1.491e5,0.144
347.461,0.049,1.49e5,0.144
347.511,0.049,1.49e5,0.144
347.561,0.049,1.49e5,0.144
347.611,0.049,1.49e5,0.144
347.661,0.049,1.489e5,0.143
347.711,0.049,1.489e5,0.144
347.761,0.049,1.489e5,0.144
347.811,0.049,1.488e5,0.144
347.861,0.049,1.488e5,0.144
347.911,0.049,1.488e5,0.144
347.961,0.049,1.487e5,0.144
348.011,0.049,1.487e5,0.144
348.061,0.049,1.487e5,0.144
348.111,0.049,1.487e5,0.144
348.161,0.049,1.486e5,0.144
348.211,0.049,1.486e5,0.145
348.261,0.049,1.486e5,0.145
348.311,0.049,1.485e5,0.145
348.361,0.049,1.485e5,0.145
348.411,0.049,1.485e5,0.145
348.461,0.049,1.484e5,0.145
348.511,0.049,1.484e5,0.145
348.561,0.049,1.484e5,0.145
348.611,0.049,1.484e5,0.144
348.661,0.049,1.483e5,0.144
348.711,0.049,1.483e5,0.144
348.761,0.049,1.483e5,0.144
348.811,0.049,1.482e5,0.144
348.861,0.049,1.482e5,0.144
348.911,0.049,1.482e5,0.144
348.961,0.049,1.481e5,0.144
349.011,0.049,1.481e5,0.144
349.061,0.049,1.481e5,0.144
349.111,0.049,1.481e5,0.144
349.161,0.049,1.48e5,0.144
349.211,0.049,1.48e5,0.145
349.261,0.049,1.48e5,0.145
349.311,0.049,1.479e5,0.145
349.361,0.049,1.479e5,0.145
349.411,0.049,1.479e5,0.145
349.461,0.049,1.478e5,0.145
349.511,0.049,1.478e5,0.145
349.561,0.049,1.478e5,0.144
349.611,0.049,1.478e5,0.144
349.661,0.049,1.477e5,0.144
349.711,0.049,1.477e5,0.144
349.761,0.049,1.477e5,0.144
349.811,0.049,1.476e5,0.144
349.861,0.049,1.476e5,0.144
349.911,0.049,1.476e5,0.144
349.961,0.049,1.476e5,0.144
350.011,0.049,1.475e5,0.144
350.061,0.049,1.475e5,0.145
350.111,0.049,1.475e5,0.145
350.161,0.049,1.474e5,0.145
350.211,0.049,1.474e5,0.145
350.261,0.049,1.474e5,0.145
350.311,0.049,1.473e5,0.145
350.361,0.049,1.473e5,0.144
350.411,0.049,1.473e5,0.144
350.461,0.049,1.473e5,0.144
350.511,0.049,1.472e5,0.144
350.561,0.049,1.472e5,0.144
350.611,0.049,1.472e5,0.144
350.661,0.049,1.471e5,0.143
350.711,0.049,1.471e5,0.144
350.761,0.049,1.471e5,0.144
350.811,0.049,1.47e5,0.144
350.861,0.049,1.47e5,0.144
350.911,0.049,1.47e5,0.144
350.961,0.049,1.47e5,0.144
351.011,0.049,1.469e5,0.145
351.061,0.049,1.469e5,0.145
351.111,0.049,1.469e5,0.145
351.161,0.049,1.468e5,0.145
351.211,0.049,1.468e5,0.145
351.261,0.049,1.468e5,0.146
351.311,0.049,1.467e5,0.146
351.361,0.049,1.467e5,0.146
351.411,0.049,1.467e5,0.146
351.461,0.049,1.467e5,0.146
351.511,0.049,1.466e5,0.145
351.561,0.049,1.466e5,0.145
351.611,0.049,1.466e5,0.145
351.661,0.049,1.465e5,0.145
351.711,0.049,1.465e5,0.145
351.761,0.049,1.465e5,0.145
351.811,0.049,1.464e5,0.145
351.861,0.049,1.464e5,0.145
351.911,0.049,1.464e5,0.145
351.961,0.049,1.464e5,0.145
352.011,0.049,1.463e5,0.145
352.061,0.049,1.463e5,0.145
352.111,0.049,1.463e5,0.145
352.161,0.049,1.462e5,0.146
352.211,0.049,1.462e5,0.146
352.261,0.049,1.462e5,0.146
352.311,0.049,1.461e5,0.146
352.361,0.049,1.461e5,0.145
352.411,0.049,1.461e5,0.145
352.461,0.049,1.461e5,0.145
352.511,0.049,1.46e5,0.145
352.561,0.049,1.46e5,0.145
352.611,0.049,1.46e5,0.145
352.661,0.049,1.459e5,0.145
352.711,0.049,1.459e5,0.145
352.761,0.049,1.459e5,0.146
352.811,0.049,1.459e5,0.146
352.861,0.049,1.458e5,0.146
352.911,0.049,1.458e5,0.146
352.961,0.049,1.458e5,0.146
353.011,0.049,1.457e5,0.147
353.061,0.049,1.457e5,0.147
353.111,0.049,1.457e5,0.147
353.161,0.049,1.456e5,0.147
353.211,0.049,1.456e5,0.147
353.261,0.049,1.456e5,0.147
353.311,0.049,1.456e5,0.147
353.361,0.049,1.455e5,0.147
353.411,0.049,1.455e5,0.147
353.461,0.049,1.455e5,0.147
353.511,0.049,1.454e5,0.146
353.561,0.049,1.454e5,0.146
353.611,0.049,1.454e5,0.146
353.661,0.049,1.453e5,0.146
353.711,0.049,1.453e5,0.146
353.761,0.049,1.453e5,0.146
353.811,0.049,1.453e5,0.145
353.861,0.049,1.452e5,0.145
353.911,0.049,1.452e5,0.146
353.961,0.049,1.452e5,0.146
354.011,0.049,1.451e5,0.146
354.061,0.049,1.451e5,0.146
354.111,0.049,1.451e5,0.146
354.161,0.049,1.451e5,0.146
354.211,0.049,1.45e5,0.146
354.261,0.049,1.45e5,0.146
354.311,0.049,1.45e5,0.145
354.361,0.049,1.449e5,0.145
354.411,0.049,1.449e5,0.145
354.461,0.049,1.449e5,0.145
354.511,0.049,1.448e5,0.145
354.561,0.049,1.448e5,0.145
354.611,0.049,1.448e5,0.145
354.661,0.049,1.448e5,0.145
354.711,0.049,1.447e5,0.145
354.761,0.049,1.447e5,0.146
354.811,0.049,1.447e5,0.146
354.861,0.049,1.446e5,0.146
354.911,0.049,1.446e5,0.146
354.961,0.049,1.446e5,0.147
355.011,0.049,1.446e5,0.147
355.061,0.049,1.445e5,0.146
355.111,0.049,1.445e5,0.146
355.161,0.049,1.445e5,0.146
355.211,0.049,1.444e5,0.146
355.261,0.049,1.444e5,0.146
355.311,0.049,1.444e5,0.146
355.361,0.049,1.444e5,0.145
355.411,0.049,1.443e5,0.145
355.461,0.049,1.443e5,0.145
355.511,0.049,1.443e5,0.145
355.561,0.049,1.442e5,0.145
355.611,0.049,1.442e5,0.145
355.661,0.049,1.442e5,0.146
355.711,0.049,1.441e5,0.146
355.761,0.049,1.441e5,0.146
355.811,0.049,1.441e5,0.146
355.861,0.049,1.441e5,0.146
355.911,0.049,1.44e5,0.147
355.961,0.049,1.44e5,0.147
356.011,0.049,1.44e5,0.146
356.061,0.049,1.439e5,0.147
356.111,0.049,1.439e5,0.147
356.161,0.049,1.439e5,0.147
356.211,0.049,1.439e5,0.146
356.261,0.049,1.438e5,0.146
356.311,0.049,1.438e5,0.146
356.361,0.049,1.438e5,0.145
356.411,0.049,1.437e5,0.145
356.461,0.049,1.437e5,0.145
356.511,0.049,1.437e5,0.145
356.561,0.049,1.437e5,0.145
356.611,0.049,1.436e5,0.145
356.661,0.049,1.436e5,0.145
356.711,0.049,1.436e5,0.145
356.761,0.049,1.435e5,0.145
356.811,0.049,1.435e5,0.145
356.861,0.049,1.435e5,0.146
356.911,0.049,1.434e5,0.146
356.961,0.049,1.434e5,0.146
357.011,0.049,1.434e5,0.146
357.061,0.049,1.434e5,0.146
357.111,0.049,1.433e5,0.146
357.161,0.049,1.433e5,0.146
357.211,0.049,1.433e5,0.146
357.261,0.049,1.433e5,0.146
357.311,0.049,1.432e5,0.146
357.361,0.049,1.432e5,0.146
357.411,0.049,1.432e5,0.146
357.461,0.049,1.431e5,0.146
357.511,0.049,1.431e5,0.146
357.561,0.049,1.431e5,0.147
357.611,0.049,1.431e5,0.147
357.661,0.049,1.43e5,0.147
357.711,0.049,1.43e5,0.147
357.761,0.049,1.43e5,0.147
357.811,0.049,1.43e5,0.147
357.861,0.049,1.429e5,0.147
357.911,0.049,1.429e5,0.147
357.961,0.049,1.429e5,0.147
358.011,0.049,1.428e5,0.147
358.061,0.049,1.428e5,0.147
358.111,0.049,1.428e5,0.147
358.161,0.049,1.428e5,0.146
358.211,0.049,1.427e5,0.146
358.261,0.049,1.427e5,0.146
358.311,0.049,1.427e5,0.146
358.361,0.049,1.427e5,0.145
358.411,0.049,1.426e5,0.146
358.461,0.049,1.426e5,0.146
358.511,0.049,1.426e5,0.146
358.561,0.049,1.425e5,0.146
358.611,0.049,1.425e5,0.146
358.661,0.049,1.425e5,0.146
358.711,0.049,1.425e5,0.146
358.761,0.049,1.424e5,0.146
358.811,0.049,1.424e5,0.146
358.861,0.049,1.424e5,0.146
358.911,0.049,1.424e5,0.147
358.961,0.049,1.423e5,0.147
359.011,0.049,1.423e5,0.147
359.061,0.049,1.423e5,0.146
359.111,0.049,1.422e5,0.146
359.161,0.049,1.422e5,0.146
359.211,0.049,1.422e5,0.146
359.261,0.049,1.422e5,0.146
359.311,0.049,1.421e5,0.146
359.361,0.049,1.421e5,0.146
359.411,0.049,1.421e5,0.146
359.461,0.049,1.421e5,0.146
359.511,0.049,1.42e5,0.146
359.561,0.049,1.42e5,0.146
359.611,0.049,1.42e5,0.146
359.661,0.049,1.419e5,0.146
359.711,0.049,1.419e5,0.147
359.761,0.049,1.419e5,0.147
359.811,0.049,1.419e5,0.147
359.861,0.049,1.418e5,0.147
359.911,0.049,1.418e5,0.147
359.961,0.049,1.418e5,0.148
360.011,0.049,1.418e5,0.148
360.061,0.049,1.417e5,0.148
360.111,0.049,1.417e5,0.148
360.161,0.049,1.417e5,0.148
360.211,0.049,1.416e5,0.148
360.261,0.049,1.416e5,0.148
360.311,0.049,1.416e5,0.148
360.361,0.049,1.416e5,0.148
360.411,0.049,1.415e5,0.148
360.461,0.049,1.415e5,0.147
360.511,0.049,1.415e5,0.147
360.561,0.049,1.415e5,0.147
360.611,0.049,1.414e5,0.147
360.661,0.049,1.414e5,0.147
360.711,0.049,1.414e5,0.147
360.761,0.049,1.413e5,0.147
360.811,0.049,1.413e5,0.147
360.861,0.049,1.413e5,0.147
360.911,0.049,1.413e5,0.147
360.961,0.049,1.412e5,0.147
361.011,0.049,1.412e5,0.147
361.061,0.049,1.412e5,0.147
361.111,0.049,1.412e5,0.147
361.161,0.049,1.411e5,0.147
361.211,0.049,1.411e5,0.147
361.261,0.049,1.411e5,0.147
361.311,0.049,1.41e5,0.146
361.361,0.049,1.41e5,0.146
361.411,0.049,1.41e5,0.146
361.461,0.049,1.41e5,0.146
361.511,0.049,1.409e5,0.146
361.561,0.049,1.409e5,0.146
361.611,0.049,1.409e5,0.146
361.661,0.049,1.409e5,0.146
361.711,0.049,1.408e5,0.146
361.761,0.049,1.408e5,0.146
361.811,0.049,1.408e5,0.146
361.861,0.049,1.407e5,0.146
361.911,0.049,1.407e5,0.146
361.961,0.049,1.407e5,0.147
362.011,0.049,1.407e5,0.147
362.061,0.049,1.406e5,0.147
362.111,0.049,1.406e5,0.147
362.161,0.049,1.406e5,0.147
362.211,0.049,1.406e5,0.147
362.261,0.049,1.405e5,0.147
362.311,0.049,1.405e5,0.147
362.361,0.049,1.405e5,0.147
362.411,0.049,1.404e5,0.147
362.461,0.049,1.404e5,0.147
362.511,0.049,1.404e5,0.147
362.561,0.049,1.404e5,0.147
362.611,0.049,1.403e5,0.147
362.661,0.049,1.403e5,0.147
362.711,0.049,1.403e5,0.147
362.761,0.049,1.403e5,0.147
362.811,0.049,1.402e5,0.147
362.861,0.049,1.402e5,0.147
362.911,0.049,1.402e5,0.147
362.961,0.049,1.401e5,0.147
363.011,0.049,1.401e5,0.147
363.061,0.049,1.401e5,0.147
363.111,0.049,1.401e5,0.147
363.161,0.049,1.4e5,0.147
363.211,0.049,1.4e5,0.147
363.261,0.049,1.4e5,0.147
363.311,0.049,1.4e5,0.148
363.361,0.049,1.399e5,0.147
363.411,0.049,1.399e5,0.147
363.461,0.049,1.399e5,0.147
363.511,0.049,1.399e5,0.147
363.561,0.049,1.398e5,0.147
363.611,0.049,1.398e5,0.147
363.661,0.049,1.398e5,0.148
363.711,0.049,1.397e5,0.148
363.761,0.049,1.397e5,0.148
363.811,0.049,1.397e5,0.148
363.861,0.049,1.397e5,0.148
363.911,0.049,1.396e5,0.148
363.961,0.049,1.396e5,0.148
364.011,0.049,1.396e5,0.149
364.061,0.049,1.396e5,0.149
364.111,0.049,1.395e5,0.148
364.161,0.049,1.395e5,0.148
364.211,0.049,1.395e5,0.148
364.261,0.049,1.394e5,0.148
364.311,0.049,1.394e5,0.148
364.361,0.049,1.394e5,0.148
364.411,0.049,1.394e5,0.148
364.461,0.049,1.393e5,0.148
364.511,0.049,1.393e5,0.148
364.561,0.049,1.393e5,0.148
364.611,0.049,1.393e5,0.148
364.661,0.049,1.392e5,0.148
364.711,0.049,1.392e5,0.148
364.761,0.049,1.392e5,0.147
364.811,0.049,1.392e5,0.148
364.861,0.049,1.391e5,0.148
364.911,0.049,1.391e5,0.148
364.961,0.049,1.391e5,0.147
365.011,0.049,1.39e5,0.147
365.061,0.049,1.39e5,0.147
365.111,0.049,1.39e5,0.147
365.161,0.049,1.39e5,0.147
365.211,0.049,1.389e5,0.147
365.261,0.049,1.389e5,0.147
365.311,0.049,1.389e5,0.147
365.361,0.049,1.389e5,0.147
365.411,0.049,1.388e5,0.147
365.461,0.049,1.388e5,0.147
365.511,0.049,1.388e5,0.147
365.561,0.049,1.387e5,0.147
365.611,0.049,1.387e5,0.148
365.661,0.049,1.387e5,0.148
365.711,0.049,1.387e5,0.148
365.761,0.049,1.386e5,0.148
365.811,0.049,1.386e5,0.149
365.861,0.049,1.386e5,0.149
365.911,0.049,1.386e5,0.149
365.961,0.049,1.385e5,0.149
366.011,0.049,1.385e5,0.149
366.061,0.049,1.385e5,0.149
366.111,0.049,1.385e5,0.149
366.161,0.049,1.384e5,0.148
366.211,0.049,1.384e5,0.148
366.261,0.049,1.384e5,0.148
366.311,0.049,1.383e5,0.148
366.361,0.049,1.383e5,0.148
366.411,0.049,1.383e5,0.148
366.461,0.049,1.383e5,0.148
366.511,0.049,1.382e5,0.148
366.561,0.049,1.382e5,0.148
366.611,0.049,1.382e5,0.148
366.661,0.049,1.382e5,0.148
366.711,0.049,1.381e5,0.148
366.761,0.049,1.381e5,0.148
366.811,0.049,1.381e5,0.148
366.861,0.049,1.381e5,0.148
366.911,0.049,1.38e5,0.147
366.961,0.049,1.38e5,0.148
367.011,0.049,1.38e5,0.147
367.061,0.049,1.379e5,0.147
367.111,0.049,1.379e5,0.147
367.161,0.049,1.379e5,0.147
367.211,0.049,1.379e5,0.147
367.261,0.049,1.378e5,0.147
367.311,0.049,1.378e5,0.147
367.361,0.049,1.378e5,0.147
367.411,0.049,1.378e5,0.147
367.461,0.049,1.377e5,0.148
367.511,0.049,1.377e5,0.148
367.561,0.049,1.377e5,0.148
367.611,0.049,1.377e5,0.148
367.661,0.049,1.376e5,0.148
367.711,0.049,1.376e5,0.149
367.761,0.049,1.376e5,0.149
367.811,0.049,1.375e5,0.149
367.861,0.049,1.375e5,0.149
367.911,0.049,1.375e5,0.149
367.961,0.049,1.375e5,0.149
368.011,0.049,1.374e5,0.148
368.061,0.049,1.374e5,0.148
368.111,0.049,1.374e5,0.148
368.161,0.049,1.374e5,0.148
368.211,0.049,1.373e5,0.147
368.261,0.049,1.373e5,0.147
368.311,0.049,1.373e5,0.147
368.361,0.049,1.373e5,0.148
368.411,0.049,1.372e5,0.148
368.461,0.049,1.372e5,0.148
368.511,0.049,1.372e5,0.148
368.561,0.049,1.371e5,0.148
368.611,0.049,1.371e5,0.148
368.661,0.049,1.371e5,0.148
368.711,0.049,1.371e5,0.148
368.761,0.049,1.37e5,0.148
368.811,0.049,1.37e5,0.149
368.861,0.049,1.37e5,0.149
368.911,0.049,1.37e5,0.149
368.961,0.049,1.369e5,0.149
369.011,0.049,1.369e5,0.149
369.061,0.049,1.369e5,0.149
369.111,0.049,1.369e5,0.149
369.161,0.049,1.368e5,0.149
369.211,0.049,1.368e5,0.148
369.261,0.049,1.368e5,0.148
369.311,0.049,1.367e5,0.148
369.361,0.049,1.367e5,0.148
369.411,0.049,1.367e5,0.148
369.461,0.049,1.367e5,0.148
369.511,0.049,1.366e5,0.148
369.561,0.049,1.366e5,0.148
369.611,0.049,1.366e5,0.148
369.661,0.049,1.366e5,0.148
369.711,0.049,1.365e5,0.148
369.761,0.049,1.365e5,0.149
369.811,0.049,1.365e5,0.149
369.861,0.049,1.365e5,0.149
369.911,0.049,1.364e5,0.149
369.961,0.049,1.364e5,0.149
370.011,0.049,1.364e5,0.148
370.061,0.049,1.364e5,0.148
370.111,0.049,1.363e5,0.148
370.161,0.049,1.363e5,0.149
370.211,0.049,1.363e5,0.149
370.261,0.049,1.362e5,0.149
370.311,0.049,1.362e5,0.149
370.361,0.049,1.362e5,0.149
370.411,0.049,1.362e5,0.149
370.461,0.049,1.361e5,0.149
370.511,0.049,1.361e5,0.149
370.561,0.049,1.361e5,0.149
370.611,0.049,1.361e5,0.149
370.661,0.049,1.36e5,0.149
370.711,0.049,1.36e5,0.149
370.761,0.049,1.36e5,0.148
370.811,0.049,1.36e5,0.148
370.861,0.049,1.359e5,0.148
370.911,0.049,1.359e5,0.148
370.961,0.049,1.359e5,0.148
371.011,0.049,1.358e5,0.148
371.061,0.049,1.358e5,0.148
371.111,0.049,1.358e5,0.148
371.161,0.049,1.358e5,0.148
371.211,0.049,1.357e5,0.148
371.261,0.049,1.357e5,0.148
371.311,0.049,1.357e5,0.149
371.361,0.049,1.357e5,0.149
371.411,0.049,1.356e5,0.149
371.461,0.049,1.356e5,0.149
371.511,0.049,1.356e5,0.149
371.561,0.049,1.356e5,0.149
371.611,0.049,1.355e5,0.149
371.661,0.049,1.355e5,0.149
371.711,0.049,1.355e5,0.149
371.761,0.049,1.355e5,0.149
371.811,0.049,1.354e5,0.149
371.861,0.049,1.354e5,0.149
371.911,0.049,1.354e5,0.149
371.961,0.049,1.353e5,0.149
372.011,0.049,1.353e5,0.149
372.061,0.049,1.353e5,0.149
372.111,0.049,1.353e5,0.149
372.161,0.049,1.352e5,0.149
372.211,0.049,1.352e5,0.149
372.261,0.049,1.352e5,0.149
372.311,0.049,1.352e5,0.149
372.361,0.049,1.351e5,0.149
372.411,0.049,1.351e5,0.149
372.461,0.049,1.351e5,0.149
372.511,0.049,1.351e5,0.149
372.561,0.049,1.35e5,0.149
372.611,0.049,1.35e5,0.149
372.661,0.049,1.35e5,0.149
372.711,0.049,1.35e5,0.149
372.761,0.049,1.349e5,0.149
372.811,0.049,1.349e5,0.149
372.861,0.049,1.349e5,0.149
372.911,0.049,1.348e5,0.149
372.961,0.049,1.348e5,0.149
373.011,0.049,1.348e5,0.149
373.061,0.049,1.348e5,0.149
373.111,0.049,1.347e5,0.149
373.161,0.049,1.347e5,0.149
373.211,0.049,1.347e5,0.149
373.261,0.049,1.347e5,0.149
373.311,0.049,1.346e5,0.149
373.361,0.049,1.346e5,0.149
373.411,0.049,1.346e5,0.149
373.461,0.049,1.346e5,0.149
373.511,0.049,1.345e5,0.149
373.561,0.049,1.345e5,0.149
373.611,0.049,1.345e5,0.149
373.661,0.049,1.345e5,0.149
373.711,0.049,1.344e5,0.149
373.761,0.049,1.344e5,0.149
373.811,0.049,1.344e5,0.149
373.861,0.049,1.343e5,0.149
